source target
CBF1 CIK1
FKH1 CIK1
FKH2 CIK1
STE12 CIK1
FKH2 CLN1
MBP1 CLN1
MED4 CLN1
NDD1 CLN1
SWI4 CLN1
SWI6 CLN1
XBP1 CLN1
XBP1 CLN1
XBP1 CLN1
XBP1 CLN1
XBP1 CLN1
ABF1 ROT1
SFP1 ROT1
FHL1 RAD14
FKH1 RAD14
HAP1 RAD14
MED4 RAD14
STP1 RAD14
XBP1 RAD14
FKH1 ERG2
GCR1 ERG2
HAP1 ERG2
MED2 ERG2
RAP1 ERG2
REB1 ERG2
SFP1 ERG2
XBP1 ERG2
YAP1 ERG2
CST6 TOM40
FKH1 TOM40
GCR1 TOM40
MED4 TOM40
RAP1 TOM40
CST6 PFK2
FHL1 PFK2
GCN5 PFK2
GCR1 PFK2
GCR1 PFK2
GCR2 PFK2
HSF1 PFK2
RAP1 PFK2
RAP1 PFK2
RGR1 PFK2
SIN4 PFK2
SPT20 PFK2
SPT3 PFK2
GCR2 YNL199C
SFP1 YLR403W
SUA7 YPR086W
UGA3 YDL170W
UME6 YDR207C
XBP1 YIL101C
REB1 HFA1
YAP6 HFA1
GCN5 ERG12
MED2 ERG12
REB1 ERG12
SFP1 ERG12
YAP6 ERG12
SFP1 YLR403W
SPT6 YGR116W
XBP1 YIL101C
GCN5 MGL2
YAP5 MGL2
RFX1 DML1
SFP1 DML1
TEC1 DML1
FKH1 EFR3
RPD3 EFR3
SWI4 EFR3
YAP6 EFR3
SPT10 CEF1
FKH1 SCJ1
MED2 SCJ1
REB1 SCJ1
REB1 SCJ1
XBP1 SCJ1
YAP6 SCJ1
MED6 GAS3
RFX1 GAS3
UGA3 GAS3
CBF1 SKY1
HFI1 SKY1
SFP1 SKY1
XBP1 SKY1
CBF1 GUA1
CST6 GUA1
GCR1 GUA1
SFP1 GUA1
SPT10 GUA1
SPT20 GUA1
TFC7 GUA1
CYC8 TRS130
SRB5 TRS130
RDS2 ESC1
CDC73 ERG8
HAP1 ERG8
RPD3 ERG8
SFP1 ERG8
YAP6 ERG8
INO2 FMP42
MED4 FMP42
REB1 FMP42
SFP1 FMP42
TFC7 FMP42
WTM2 FMP42
RAP1 MRE11
STP1 MRE11
YAP6 MRE11
GCN5 MRPL44
STP1 MRPL44
BUR6 YER159C
FKH1 YIL131C
MED2 YDL005C
SFP1 YLR403W
XBP1 YIL101C
FHL1 TAF7
YAP6 TAF7
RAP1 RRP5
SFP1 RRP5
CAD1 RPS10B
CIN5 RPS10B
CST6 RPS10B
GAL4 RPS10B
GCR1 RPS10B
HFI1 RPS10B
HMS1 RPS10B
HSF1 RPS10B
IFH1 RPS10B
RAP1 RPS10B
RAP1 RPS10B
SFP1 RPS10B
SPT10 RPS10B
TUP1 RPS10B
XBP1 RPS10B
YAP1 RPS10B
YAP6 RPS10B
FKH1 YIL131C
XBP1 YIL101C
YAP6 YDR259C
SFP1 FUS2
SFP1 FUS2
STE12 FUS2
TEC1 FUS2
SFP1 TRI1
SPT10 TRI1
MED4 RNH1
RPD3 RNH1
CST6 RNA1
FKH1 RNA1
GCR1 RNA1
YAP6 RNA1
FKH1 TAF9
UME1 TAF9
YAP6 TAF9
SUA7 BCH1
TFC7 BCH1
XBP1 BCH1
ASH1 DFG5
GCR1 RNT1
SFP1 RNT1
FKH2 CUS1
MED2 CUS1
SFP1 CUS1
SPT3 CUS1
SFP1 YHM2
STP1 YHM2
CST6 RPL20A
FHL1 RPL20A
GCR1 RPL20A
HSF1 RPL20A
IFH1 RPL20A
RAP1 RPL20A
RAP1 RPL20A
RAP1 RPL20A
RPD3 RPL20A
SFP1 RPL20A
SPT10 RPL20A
SPT20 RPL20A
TFC7 RPL20A
UGA3 RPL20A
WTM1 RPL20A
YAP5 RPL20A
FHL1 YPR104C
IFH1 YLR223C
RAP1 YNL216W
STP1 YDR463W
YAP6 YDR259C
BAS1 ZRC1
BUR6 ZRC1
CST6 ZRC1
GCR1 ZRC1
HSF1 ZRC1
RAP1 ZRC1
RAP1 ZRC1
SPT20 ZRC1
ZAP1 ZRC1
ZAP1 ZRC1
ZAP1 ZRC1
CIN5 COA6
FKH1 COA6
MED2 COA6
UME6 COA6
XBP1 COA6
YAP6 COA6
BAS1 YKR099W
SPT10 YJL127C
SUM1 YDR310C
CIN5 FAA4
GLN3 FAA4
TFC7 RKR1
GCN5 YGR252W
RFX1 YLR176C
SPN1 YPR133C
UGA3 YDL170W
YAP6 YDR259C
ARG80 GAD1
CBF1 GAD1
CUP2 GAD1
FLO8 GAD1
GCN5 GAD1
HCM1 GAD1
HCM1 GAD1
MED2 GAD1
RGM1 GAD1
SPN1 GAD1
SPT10 GAD1
SPT6 GAD1
SRB8 GAD1
SSN2 GAD1
STP1 GAD1
SUA7 GAD1
SWI4 GAD1
TFC7 GAD1
UGA3 GAD1
WTM2 GAD1
CAD1 GTO3
PHO2 GTO3
SPN1 GTO3
SPT6 GTO3
STP1 GTO3
UME6 GTO3
XBP1 GTO3
BUR6 HOR7
CST6 HOR7
CYC8 HOR7
DAL82 HOR7
GCN5 HOR7
HFI1 HOR7
HSF1 HOR7
HSF1 HOR7
MED2 HOR7
MET32 HOR7
MET4 HOR7
MSN4 HOR7
NCB2 HOR7
NRG1 HOR7
REB1 HOR7
REB1 HOR7
RGR1 HOR7
RTG3 HOR7
SFP1 HOR7
SIN4 HOR7
SKN7 HOR7
SKN7 HOR7
SPT20 HOR7
SPT3 HOR7
SPT3 HOR7
SPT6 HOR7
STP1 HOR7
SUA7 HOR7
SWI4 HOR7
SWI5 HOR7
TUP1 HOR7
UME6 HOR7
XBP1 HOR7
YAP6 HOR7
FKH1 MLO1
GLN3 MLO1
SFP1 MLO1
XBP1 MLO1
GCN5 YGR252W
MCM1 YMR043W
RPD3 YNL330C
SFP1 YLR403W
TFC7 YOR110W
XBP1 YIL101C
YAP1 YML007W
MET32 YDR253C
MET4 YNL103W
MCM1 GFD1
MET32 GFD1
MET4 GFD1
STP1 GFD1
TFC7 GFD1
HAP1 COX7
HAP4 COX7
SFP1 COX7
DAL80 PET111
DAL82 PET111
UGA3 PET111
STP1 ROY1
SUA7 ROY1
TFC7 ROY1
XBP1 ROY1
FKH1 TRM732
ABF1 TIF11
SFP1 TIF11
STP1 TIF11
TFC7 TIF11
BUR6 TPS3
SFP1 TPS3
SPT3 TPS3
SUA7 TPS3
SWI5 TPS3
YAP6 TPS3
ADA2 YDR448W
BUR6 YER159C
FHL1 YPR104C
FKH1 YIL131C
MED2 YDL005C
MED4 YOR174W
MSN2 YMR037C
SRB5 YGR104C
SUA7 YPR086W
SWI5 YDR146C
YAP6 YDR259C
ZAP1 YJL056C
CAD1 SAP30
SPT8 SAP30
DAL82 CUE1
REB1 CUE1
YAP6 CUE1
AFT2 YPL202C
BUR6 YER159C
CYC8 YBR112C
NCB2 YDR397C
RAP1 YNL216W
SFP1 YLR403W
SPT3 YDR392W
STP1 YDR463W
UME6 YDR207C
YAP5 YIR018W
AFT2 RSN1
BUR6 RSN1
CST6 RSN1
HFI1 RSN1
SPT20 RSN1
SPT3 RSN1
STP1 RSN1
UME6 RSN1
HCM1 PPA2
MSN1 PRP24
ROX1 PRP24
RFX1 TMA23
SPT10 TMA23
XBP1 TMA23
CST6 RRN9
TUP1 RRN9
YAP5 URA10
ZAP1 URA10
ZAP1 URA10
ZAP1 URA10
CDC73 SCS7
GCN5 SCS7
SUM1 SCS7
FKH1 YIL131C
MED2 YDL005C
SUM1 YDR310C
XBP1 YIL101C
YAP1 YML007W
SFP1 ZDS1
PDR1 RCE1
SFP1 RCE1
GCN5 BUL1
LEU3 BUL1
MET32 BUL1
MET4 BUL1
REB1 BUL1
SFP1 BUL1
SPT10 BUL1
SUA7 BUL1
UGA3 BUL1
YAP1 BUL1
YAP6 BUL1
ADA2 DSK2
FKH1 DSK2
GCN5 DSK2
LEU3 DSK2
MED2 DSK2
MED4 DSK2
MET32 DSK2
MET4 DSK2
RFX1 DSK2
RGR1 DSK2
RPN4 DSK2
SFP1 DSK2
SPT10 DSK2
SPT3 DSK2
SUA7 DSK2
SWI5 DSK2
YAP5 DSK2
ZAP1 DSK2
FKH1 FCP1
INO2 FCP1
MED4 FCP1
RPD3 FCP1
SFP1 FCP1
SFP1 FCP1
TFC7 FCP1
FKH1 PRM15
MED4 PRM15
SPT10 PRM15
AFT2 YPL202C
MBP1 YDL056W
MSN2 YMR037C
RFX1 YLR176C
RPD3 YNL330C
SWI4 YER111C
SWI6 YLR182W
UME6 YDR207C
BUR6 CAT8
NCB2 CAT8
REB1 CAT8
RPD3 CAT8
STP1 CAT8
UME6 CAT8
UME6 CAT8
XBP1 CAT8
YAP6 CAT8
BUR6 GPI12
REB1 GPI12
REB1 GPI12
UME6 GPI12
RSF2 AEP2
SFP1 AEP2
UGA3 AEP2
PHO2 RIT1
UGA3 RIT1
YAP6 RIT1
INO2 YKU70
PHO2 YKU70
RFX1 YKU70
SPT3 YKU70
SPT6 YKU70
TFC7 YKU70
YAP1 YKU70
RPD3 NGL2
YAP6 NGL2
MED4 MRPL33
SPT10 DSS1
GLN3 HSH155
SPT10 HSH155
XBP1 HSH155
YAP6 ABZ2
MED2 HAS1
REB1 HAS1
SFP1 HAS1
STP1 HAS1
TUP1 HAS1
XBP1 HAS1
GCR2 TDA1
MED2 TDA1
SPT3 TDA1
UME6 TDA1
XBP1 TDA1
YAP1 TDA1
REB1 GOT1
RFX1 GOT1
SFP1 GOT1
SPT10 GOT1
RFX1 HER2
TFC7 HER2
FHL1 YPR104C
FKH1 YIL131C
RAP1 YNL216W
RPD3 YNL330C
ABF1 LCB1
REB1 LCB1
RPD3 LCB1
SFP1 LCB1
SFP1 LCB1
STP1 LCB1
ABF1 PRC1
GCN5 PRC1
SUA7 PRC1
YAP6 PRC1
ZAP1 PRC1
ZAP1 PRC1
ZAP1 PRC1
GCN5 LIP1
RFX1 LIP1
GCN5 DYN3
RFX1 DYN3
SPT10 DYN3
SPT8 DYN3
BAS1 ADE4
PHO2 ADE4
SFP1 ADE4
SPT10 ADE4
SPT10 ADE4
CAD1 ATM1
CBF1 ATM1
TYE7 ATM1
GCN5 YME2
SFP1 YME2
YAP6 YME2
CST6 ADH2
FKH1 ADH2
GCN4 ADH2
GCR1 ADH2
HFI1 ADH2
IFH1 ADH2
RAP1 ADH2
SFP1 ADH2
SIN4 ADH2
SPT10 ADH2
SPT20 ADH2
SPT3 ADH2
SUA7 ADH2
SFP1 YLR403W
SUA7 UBP15
ASH1 SCW10
GCR1 SCW10
HFI1 SCW10
MBP1 SCW10
MSN2 SCW10
PHD1 SCW10
RIM101 SCW10
SFP1 SCW10
SKN7 SCW10
SPT20 SCW10
STE12 SCW10
SWI4 SCW10
SWI6 SCW10
XBP1 SCW10
YAP6 SCW10
SPT10 YJL127C
UME6 YDR207C
ASH1 FKS3
MBP1 FKS3
PHD1 FKS3
REB1 FKS3
SKN7 FKS3
SPT10 FKS3
STE12 FKS3
SWI4 FKS3
SWI6 FKS3
UME6 FKS3
XBP1 FKS3
YAP6 FKS3
CST6 GAS1
GCR1 GAS1
HFI1 GAS1
MBP1 GAS1
RAP1 GAS1
REB1 GAS1
RFX1 GAS1
SIN4 GAS1
SKN7 GAS1
SPT20 GAS1
STB1 GAS1
SWI4 GAS1
SWI6 GAS1
XBP1 GAS1
SFP1 PSE1
SFP1 PSE1
XBP1 PSE1
CST6 NIP1
GCR1 NIP1
HSF1 NIP1
RFX1 NIP1
SFP1 NIP1
SFP1 NIP1
SIN3 NIP1
SIN4 NIP1
SPT10 NIP1
SPT20 NIP1
TUP1 NIP1
SFP1 YLR403W
XBP1 YIL101C
YAP6 YDR259C
GCN5 GLC8
SUA7 GLC8
YAP1 GLC8
RGR1 ELP6
SFP1 ELP6
BUR6 TGL3
FKH1 PRE5
GCN5 PRE5
MED4 PRE5
MED6 PRE5
REB1 PRE5
RFX1 PRE5
YAP6 PRE5
BUR6 YER159C
GCN5 YGR252W
RGR1 YLR071C
ROX1 YPR065W
SPT3 YDR392W
STB5 YHR178W
SUA7 YPR086W
YAP6 YDR259C
YAP6 YDR259C
ASH1 YKL185W
GCN5 YGR252W
LEU3 YLR451W
SPT2 YER161C
SPT6 YGR116W
AFT1 YGL071W
AFT2 YPL202C
CRZ1 YNL027W
DAL81 YIR023W
GLN3 YER040W
HFI1 YPL254W
MSN2 YMR037C
PHO4 YFR034C
RPN4 YDL020C
STP1 YDR463W
SUM1 YDR310C
UGA3 YDL170W
UME1 YPL139C
ZAP1 YJL056C
SFP1 YLR403W
AFT1 DIA1
AFT2 DIA1
CRZ1 DIA1
DAL81 DIA1
FKH1 DIA1
GCN5 DIA1
HFI1 DIA1
MBP1 DIA1
MSN2 DIA1
NRG1 DIA1
OAF1 DIA1
PHO4 DIA1
PPR1 DIA1
RFX1 DIA1
RGM1 DIA1
ROX1 DIA1
RPH1 DIA1
RPN4 DIA1
RTG3 DIA1
SFP1 DIA1
SFP1 DIA1
SIN3 DIA1
SIP3 DIA1
SPT10 DIA1
SPT3 DIA1
SPT6 DIA1
SRB2 DIA1
STP1 DIA1
SUM1 DIA1
SWI4 DIA1
TFC7 DIA1
TUP1 DIA1
UGA3 DIA1
UME1 DIA1
BRF1 YGR246C
MED2 YDL005C
MED6 YHR058C
RFX1 YLR176C
SPT10 YJL127C
YAP1 YML007W
YAP5 YIR018W
GCR1 ADH6
MED2 ADH6
MED6 ADH6
RGR1 ADH6
SPT3 ADH6
SUA7 ADH6
UGA3 ADH6
XBP1 ADH6
YAP1 ADH6
CSE2 FET4
RIM101 FET4
ROX1 FET4
SFP1 FET4
SFP1 FET4
YAP1 FET4
ZAP1 FET4
ZAP1 FET4
ZAP1 FET4
SFP1 YLR403W
UGA3 YDL170W
GCN4 SNO4
SFP1 SNO4
SPT10 SNO4
GCR2 ERR3
SFP1 ERR3
SPN1 ERR3
SPT10 ERR3
YAP6 ERR3
SPT10 PAU19
TUP1 PAU19
SPT10 YJL127C
RFX1 DOM34
RGR1 DOM34
SFP1 RLP7
SPT10 RLP7
STP1 RLP7
FHL1 PET8
UGA3 PET8
DAL82 HRB1
GCN4 HRB1
MSN2 HRB1
DAL82 MRP7
GCN4 MRP7
GCN5 MRP7
BUR6 LST8
FKH2 LST8
GCN5 LST8
HSF1 LST8
MED2 LST8
MSN2 LST8
MSN4 LST8
NCB2 LST8
REB1 LST8
RGR1 LST8
SFP1 LST8
SPT3 LST8
SPT6 LST8
SPT7 LST8
SUA7 LST8
XBP1 LST8
AFT1 SIS1
HSF1 SIS1
HSF1 SIS1
HSF1 SIS1
MSN2 SIS1
MSN4 SIS1
RGR1 SIS1
SFP1 SIS1
SRB5 SIS1
SUA7 SIS1
FKH2 ASI3
MED2 ASI3
NHP6A ASI3
REB1 ASI3
SPN1 ASI3
SPT10 ASI3
SPT6 ASI3
SPT7 ASI3
SUA7 ASI3
YAP6 ASI3
CDC73 PYP1
CHA4 PYP1
FKH1 PYP1
GCN5 PYP1
GCR1 PYP1
RAP1 PYP1
TFC7 PYP1
YAP5 PYP1
CHA4 YLR098C
MED2 YDL005C
RGR1 YLR071C
SFP1 YLR403W
SUA7 YPR086W
TFC7 YOR110W
YAP6 YDR259C
FKH1 SPO1
MED4 SPO1
SPT10 SPO1
UME6 SPO1
YAP6 SPO1
SPT10 YJL127C
CAD1 HEF3
MED2 HEF3
MED4 HEF3
MET32 HEF3
MET4 HEF3
SFP1 HEF3
SKN7 HEF3
SKN7 HEF3
SPT10 HEF3
UME6 HEF3
XBP1 HEF3
BUR6 PBI2
MET32 PBI2
SPT3 PBI2
SUA7 PBI2
STP1 PUB1
SWI5 PUB1
TFC7 PUB1
SPT10 YJL127C
XBP1 YIL101C
YAP6 YDR259C
RSF2 ARK1
TFC7 HDA1
MED2 RCM1
RGR1 RCM1
CAD1 FAP1
FKH1 FAP1
SPT10 FAP1
YAP6 EFM6
STE12 KSH1
YAP6 KSH1
FKH1 SSN8
STP1 SSN8
XBP1 SSN8
MED2 SAM50
PAF1 SAM50
RSF2 SAM50
PHO2 CRZ1
SPT10 YJL127C
FKH1 KTR5
MED4 KTR5
MET32 KTR5
MET4 KTR5
PHO2 KTR5
YAP6 KTR5
BUR6 HHF2
CST6 HHF2
FHL1 HHF2
FKH1 HHF2
FKH2 HHF2
GCR1 HHF2
HSF1 HHF2
SPT10 HHF2
UME6 HHF2
XBP1 HHF2
YAP6 HHF2
ADA2 HHT2
BUR6 HHT2
FHL1 HHT2
FKH1 HHT2
FKH2 HHT2
HSF1 HHT2
MED4 HHT2
RSF2 HHT2
SPT10 HHT2
TFC7 HHT2
UME6 HHT2
XBP1 HHT2
SFP1 SIW14
XBP1 SIW14
YAP6 SIW14
MED4 YOR174W
SPT10 YJL127C
YAP6 YDR259C
PHO4 YFR034C
REB1 YBR049C
SPT10 YJL127C
CAD1 YDR423C
XBP1 YIL101C
ABF1 NCE103
BAS1 NCE103
CBF1 NCE103
CBF1 NCE103
FHL1 NCE103
GCN5 NCE103
GCR1 NCE103
HFI1 NCE103
HIR1 NCE103
HSF1 NCE103
MED2 NCE103
MET32 NCE103
MET4 NCE103
MOT3 NCE103
NRG1 NCE103
PHO2 NCE103
RAP1 NCE103
ROX1 NCE103
RTG3 NCE103
SFP1 NCE103
SIN3 NCE103
SPT10 NCE103
SPT2 NCE103
SPT20 NCE103
STP1 NCE103
SUA7 NCE103
SWI4 NCE103
TUP1 NCE103
YAP1 NCE103
ABF1 IDH1
BUR6 IDH1
CBF1 IDH1
MED4 IDH1
MET32 IDH1
MET4 IDH1
MOT3 IDH1
PHO2 IDH1
ROX1 IDH1
RPH1 IDH1
RTG3 IDH1
RTG3 IDH1
SUA7 IDH1
USV1 IDH1
RTG3 GPI15
CAD1 BDP1
UGA3 YDL170W
XBP1 YIL101C
SFP1 COG6
TFC7 COG6
YAP6 COG6
SWI6 BOP3
PHO2 YDL106C
OPI1 YHL020C
SPT10 YJL127C
MSN2 YIP3
OPI1 YIP3
SPT10 YIP3
SPT10 YIP3
MED4 LAP2
SUA7 LAP2
SFP1 YLR403W
TFC7 YOR110W
XBP1 YIL101C
FKH1 SLM2
MED2 SLM2
SFP1 SLM2
XBP1 SLM2
MED4 ALG11
RFX1 ALG11
YAP1 SFB2
ARG80 YMR042W
XBP1 YIL101C
STE12 COG5
TEC1 COG5
YAP5 COG5
GLN3 COX5A
HAP4 COX5A
MED2 COX5A
MED4 COX5A
MSN2 COX5A
MCM1 MSG5
SFP1 MSG5
STE12 MSG5
TEC1 MSG5
TFC7 VAC7
YAP6 VAC7
BAS1 YKR099W
HAP4 YKL109W
HFI1 YPL254W
RAP1 YNL216W
REB1 YBR049C
SIN4 YNL236W
SPT10 YJL127C
SPT20 YOL148C
SPT3 YDR392W
TEC1 YBR083W
TUP1 YCR084C
ABF1 YKL112W
GTS1 YGL181W
MAC1 YMR021C
SPT10 YJL127C
SPT3 YDR392W
TEC1 YBR083W
TYE7 YOR344C
ABF1 POR1
BUR6 POR1
FKH1 POR1
GCN4 POR1
HAP4 POR1
HSF1 POR1
MED2 POR1
MED4 POR1
MED6 POR1
SPT3 POR1
SRB8 POR1
SUA7 POR1
SUM1 POR1
CYC8 OCA2
FKH2 OCA2
MCM1 OCA2
NDD1 OCA2
RIM101 YHL027W
FKH2 YNL068C
MCM1 YMR043W
MSN2 YMR037C
NDD1 YOR372C
RIM101 YHL027W
MED2 ARP5
YAP6 ARP5
CYC8 NOP2
SFP1 NOP2
SWI5 NOP2
CYC8 GCD10
REB1 GCD10
SFP1 GCD10
SPT10 GCD10
CBF1 MTQ1
MED6 MTQ1
RGR1 MTQ1
SFP1 MTQ1
SUA7 MTQ1
YAP1 MTQ1
YAP5 MTQ1
YAP6 MTQ1
AFT1 YDJ1
CBF1 YDJ1
HSF1 YDJ1
SFP1 YDJ1
SPT3 YDJ1
SPT6 YDJ1
YAP6 YDJ1
CYC8 AQR1
FHL1 AQR1
GCN4 AQR1
MED2 AQR1
NRG1 AQR1
RDS2 AQR1
RPH1 AQR1
SFP1 AQR1
TUP1 AQR1
UGA3 AQR1
ACE2 SUN4
CST6 SUN4
GCR1 SUN4
GCR2 SUN4
HFI1 SUN4
HSF1 SUN4
RAP1 SUN4
REB1 SUN4
RLM1 SUN4
SPT10 SUN4
SPT10 SUN4
SPT20 SUN4
YAP6 SUN4
CST6 RPL9B
GCR1 RPL9B
HSF1 RPL9B
IFH1 RPL9B
RAP1 RPL9B
REB1 RPL9B
SFP1 RPL9B
SFP1 RPL9B
SPT10 RPL9B
TFC7 RPL9B
HCM1 FKH2
HCM1 FKH2
HFI1 FKH2
RAP1 FKH2
CST6 RPL16B
FHL1 RPL16B
GCR1 RPL16B
HSF1 RPL16B
IFH1 RPL16B
MED2 RPL16B
RAP1 RPL16B
RAP1 RPL16B
RAP1 RPL16B
REB1 RPL16B
RPD3 RPL16B
SFP1 RPL16B
SFP1 RPL16B
SPT10 RPL16B
SPT20 RPL16B
XBP1 RPL16B
YAP6 RPL16B
PIP2 TOM7
THI2 TOM7
YAP6 TOM7
SUA7 LAT1
UGA3 LAT1
XBP1 LAT1
ABF1 RNH201
GCR1 RNH201
LEU3 RNH201
RAP1 RNH201
FKH1 MSK1
GAL4 MSK1
SFP1 MSK1
STB1 MSK1
XBP1 MSK1
FKH1 MLF3
GAL4 MLF3
MED4 MLF3
MED6 MLF3
REB1 IMP4
SFP1 IMP4
RGR1 MKS1
SIN4 MKS1
SPN1 MKS1
SPT6 MKS1
BUR6 APJ1
CAD1 APJ1
CYC8 APJ1
FKH2 APJ1
GCN5 APJ1
MBP1 APJ1
MED2 APJ1
NCB2 APJ1
RGR1 APJ1
RPD3 APJ1
SIP3 APJ1
SPT10 APJ1
SPT3 APJ1
SPT6 APJ1
SPT7 APJ1
SRB5 APJ1
SUA7 APJ1
TFC7 APJ1
ACE2 NIS1
CYC8 NIS1
SWI5 NIS1
ACE2 TPM1
BUR6 TPM1
CAD1 TPM1
CYC8 TPM1
MED2 TPM1
SFP1 TPM1
SPT6 TPM1
SWI5 TPM1
XBP1 TPM1
GCN5 EOS1
UGA3 EOS1
YAP5 SWS2
SFP1 PMS1
SPT6 SAL1
TFC7 SAL1
YAP6 SAL1
CAD1 END3
FKH1 END3
SPT6 END3
YAP1 END3
ABF1 MKT1
GCR1 MKT1
BUR6 TCB2
CIN5 TCB2
SKN7 TCB2
SPT3 TCB2
STE12 TCB2
SUA7 TCB2
XBP1 TCB2
YAP1 TCB2
YAP5 TCB2
AFT2 RHO2
CIN5 RHO2
MED2 RHO2
REB1 RHO2
SFP1 RHO2
FKH1 NST1
MED2 NST1
REB1 NST1
SFP1 NST1
SPN1 NST1
UME6 NST1
YAP6 NST1
SPN1 YPR133C
SUA7 YPR086W
UME6 YDR207C
CBF1 APP1
RFX1 APP1
UME6 APP1
XBP1 APP1
CBF1 YJR060W
FKH1 YIL131C
MED2 YDL005C
RFX1 YLR176C
UGA3 YDL170W
YAP1 YML007W
YAP5 YIR018W
CIN5 RPS7B
CST6 RPS7B
FHL1 RPS7B
GCR1 RPS7B
HFI1 RPS7B
HSF1 RPS7B
IFH1 RPS7B
MSN2 RPS7B
RAP1 RPS7B
RAP1 RPS7B
RAP1 RPS7B
SFP1 RPS7B
SFP1 RPS7B
SIN3 RPS7B
SPT10 RPS7B
SPT20 RPS7B
TUP1 RPS7B
UME6 RPS7B
YAP1 RPS7B
YAP6 RPS7B
CAD1 PHO23
FKH1 PHO23
LEU3 PHO23
MED2 PHO23
MED4 PHO23
YAP6 PHO23
BUR6 YER159C
MED2 YDL005C
MED4 YOR174W
NCB2 YDR397C
RGR1 YLR071C
SKN7 YHR206W
SKN7 YHR206W
SRB5 YGR104C
SUA7 YPR086W
BUR6 RAS2
GCN5 RAS2
MED2 RAS2
MET32 RAS2
MET4 RAS2
MSN2 RAS2
NCB2 RAS2
SKN7 RAS2
SPT3 RAS2
SPT7 RAS2
SUA7 RAS2
REB1 OCA1
XBP1 OCA1
ADR1 MIC27
BUR6 MIC27
MED2 AVT4
SFP1 AVT4
STB1 AVT4
TFC6 AVT4
XBP1 AVT4
MBP1 POL1
PAF1 POL1
RAP1 POL1
SPT10 POL1
CAD1 MET4
CBF1 MET4
GCN4 MET4
LEU3 MET4
MED2 MET4
MET32 MET4
MET4 MET4
STP1 MET4
TFC7 MET4
YAP1 MET4
CBF1 LEU4
GCN4 LEU4
LEU3 LEU4
MET32 LEU4
MET4 LEU4
SPT3 LEU4
SWI4 LEU4
STE12 INP52
TFC7 INP52
YAP6 INP52
MED2 YAF9
RFX1 YAF9
RPD3 YAF9
YAP1 YAF9
YAP6 YAF9
SFP1 YLR403W
YAP1 YML007W
SPT10 YJL127C
FKH1 NOP15
GCN5 NOP15
MSN2 NOP15
SFP1 NOP15
TYE7 NOP15
YAP6 NOP15
CAD1 CYB5
HAP1 CYB5
REB1 CYB5
ROX1 CYB5
SFP1 CYB5
CDC73 DBP2
RFX1 DBP2
SFP1 DBP2
YAP1 DBP2
REB1 RPC19
RGR1 RPC19
CAD1 YDR423C
MED2 YDL005C
REB1 YBR049C
SFP1 YLR403W
SIN3 YOL004W
SUA7 YPR086W
SWI4 YER111C
YAP6 YDR259C
FKH1 DMA2
GCN5 DMA2
MED4 DMA2
RSF2 DMA2
GCN5 MLS1
IFH1 MLS1
LEU3 MLS1
MED4 MLS1
SPT10 MLS1
RFX1 DCP2
SKN7 DCP2
SPT3 DCP2
STP1 DCP2
UME6 DCP2
YAP6 DCP2
MED4 NCS2
REB1 NCS2
MED4 TOM70
CAD1 YDR423C
GCN5 YGR252W
MSN2 YMR037C
STP1 YDR463W
MED4 NAF1
REB1 NAF1
SPT10 NAF1
SPT3 NAF1
BUR6 ESBP6
NCB2 ESBP6
RGR1 ESBP6
SPT6 ESBP6
SUA7 ESBP6
TUP1 ESBP6
REB1 SPC98
TFC7 SPC98
YAP6 SPC98
SFP1 TEP1
HFI1 NRK1
PDR1 NRK1
TUP1 NRK1
XBP1 NRK1
GCN5 CPT1
RFX1 CPT1
SUA7 CPT1
XBP1 CPT1
FKH1 DGR1
YAP1 DGR1
BUR6 TOM22
GCR1 TOM22
MSN2 TOM22
REB1 TOM22
SUA7 TOM22
YAP6 TOM22
SFP1 KRE33
GCN5 FYV6
SFP1 FYV6
CST6 YIL036W
PDR1 YGL013C
PHO2 YDL106C
RAP1 YNL216W
RGR1 YLR071C
SFP1 YLR403W
SPT3 YDR392W
SUA7 YPR086W
XBP1 YIL101C
YAP1 YML007W
GCN5 FPR1
GCR1 FPR1
REB1 FPR1
RPD3 FPR1
SIN4 FPR1
MED2 EAF7
SPT3 EAF7
YAP1 EAF7
YAP6 EAF7
DAL82 NAM9
GCN5 NAM9
PDR1 SRV2
SFP1 SRV2
SUA7 SRV2
TFC7 SRV2
BRF1 YSF3
GCN5 YSF3
MSN2 YSF3
RFX1 YSF3
XBP1 YSF3
MED2 THO2
XBP1 THO2
GLN3 AAH1
SFP1 AAH1
SFP1 AAH1
GZF3 MEP2
MET32 MEP2
RTG3 MEP2
SFP1 MEP2
SPT10 MEP2
TFC7 MEP2
GCN4 YEL009C
MET32 YDR253C
MET32 YDR253C
MET4 YNL103W
NCB2 YDR397C
RAP1 YNL216W
REB1 YBR049C
RGR1 YLR071C
SPT3 YDR392W
XBP1 YIL101C
YAP1 YML007W
FHL1 MFA2
HFI1 MFA2
PUT3 MFA2
SFP1 MFA2
XBP1 YIL101C
CDC73 YLR418C
CST6 YIL036W
HFI1 YPL254W
HSF1 YGL073W
MSN2 YMR037C
RPN4 YDL020C
SFP1 YLR403W
SIN3 YOL004W
SPT10 YJL127C
SPT20 YOL148C
SRB2 YHR041C
STP1 YDR463W
TFC7 LSM7
CAD1 ALF1
RAP1 ALF1
SFP1 ALF1
